DISTRICT_NAME,TERRITORY_TYPE,VALUATION_SEPARATION,r2_score,log_dist_subway,log_dist_bus,TAXCLASS,num_subway_routes
Soundview-Castle Hill-Clason Point-Harding Park,NTA,4,0.017291305385648936,0.5516515369100903,0.4406469750819947,0.007701488007915074,0.0
Soundview-Castle Hill-Clason Point-Harding Park,NTA,5,0.16198396970627793,0.5647081937471007,0.42698749169710476,0.008304314555794508,0.0
Soundview-Castle Hill-Clason Point-Harding Park,NTA,6,0.3347931077627746,0.5459901395958364,0.4540098604041636,0.0,0.0
Soundview-Castle Hill-Clason Point-Harding Park,NTA,7,-0.25339714540664526,0.5746657021700725,0.42255893549015033,0.0027753623397771014,0.0
Soundview-Castle Hill-Clason Point-Harding Park,NTA,8,-0.07980629213853319,0.4882146927932838,0.5061109585299274,0.00567434867678884,0.0
Soundview-Castle Hill-Clason Point-Harding Park,NTA,9,0.5879540570652732,0.20395703375040314,0.15547087981276717,0.6405720864368296,0.0
Cypress Hills-City Line,NTA,0,0.24194617730156065,0.348809948675514,0.367103770461164,0.23975297552554076,0.0443333053377813
Cypress Hills-City Line,NTA,1,0.16050231013733351,0.47908597286404014,0.4443839172569386,0.031057624622690107,0.04547248525633105
Cypress Hills-City Line,NTA,2,-0.07505514754977005,0.42441271068383873,0.5077778508660294,0.015450275512434584,0.052359162937697046
Cypress Hills-City Line,NTA,3,-0.1095503532336668,0.44910890754360483,0.5012394930336558,0.01216129184377102,0.03749030757896841
Cypress Hills-City Line,NTA,4,0.16284034377321588,0.4525896441255386,0.5036084381457492,0.007901417567284023,0.03590050016142825
Cypress Hills-City Line,NTA,5,0.17756199026475294,0.4850127908098433,0.46938418205117116,0.0038156215969234715,0.04178740554206213
Cypress Hills-City Line,NTA,6,-0.006553603274158881,0.47932746833970163,0.47570501992019054,0.00577567478755688,0.03919183695255084
Cypress Hills-City Line,NTA,7,0.22826856433100062,0.4730001199332077,0.4929368961010728,0.003855600392787153,0.03020738357293245
Cypress Hills-City Line,NTA,8,0.008730546911030146,0.47863585077934234,0.4647456260947585,0.011545887794847463,0.04507263533105158
Cypress Hills-City Line,NTA,9,0.4583167450464857,0.2941952648894682,0.27011963991281374,0.4126932631389468,0.022991832058771478
Bushwick South,NTA,0,0.42552172164874713,0.21776397347312695,0.6270873830384517,0.12547542948476004,0.02967321400366139
Bushwick South,NTA,1,0.40499647525374993,0.3764868110967007,0.26159125587880405,0.2999327840291481,0.06198914899534722
Bushwick South,NTA,2,0.006534522671860388,0.4546560688343024,0.4584099729292878,0.028524289511526142,0.05840966872488359
Bushwick South,NTA,3,0.03730160287733897,0.4994273857716304,0.4258999959739756,0.014418830460986963,0.06025378779340712
