DISTRICT_NAME,TERRITORY_TYPE,VALUATION_SEPARATION,r2_score,log_dist_subway,log_dist_bus,TAXCLASS,num_subway_routes
Hamilton Heights,NTA,2,0.30227442833229723,0.4040368962600608,0.4050366674370989,0.15225129911442037,0.03867513718841995
Hamilton Heights,NTA,3,0.5177789272448312,0.36856775153139065,0.2932427000112663,0.3076719729974168,0.030517575459926168
Prospect Lefferts Gardens-Wingate,NTA,0,0.9210599934004005,0.14992319456725817,0.31055597307899024,0.525352103489579,0.014168728864172623
Prospect Lefferts Gardens-Wingate,NTA,1,0.2831795417577686,0.48264782498582504,0.3932396808656941,0.032143559234310295,0.09196893491417053
Prospect Lefferts Gardens-Wingate,NTA,2,0.11970202007025543,0.5088009370450219,0.4173234732154526,0.040547166527617376,0.03332842321190813
Prospect Lefferts Gardens-Wingate,NTA,3,0.3347991777961059,0.34433956808948185,0.2997937704013132,0.30113588845601125,0.05473077305319356
Brownsville,NTA,0,0.18480185842082208,0.3070710391176909,0.46681271263272384,0.2223793456868426,0.0037369025627427576
Brownsville,NTA,1,0.039953771114114134,0.4918341983129483,0.4718172145657663,0.03331078371423126,0.0030378034070540636
Brownsville,NTA,2,0.16818190091171636,0.5140647291837434,0.4513716856202304,0.033710819411902994,0.000852765784123309
Brownsville,NTA,3,0.2648299664961403,0.2782439835508218,0.2977629159227431,0.40942949234952425,0.014563608176910995
Morningside Heights,NTA,0,0.9545072118147602,0.025499392308991346,0.016717256330914993,0.9507486529495578,0.0070346984105358465
Morningside Heights,NTA,1,0.16889685759652118,0.6334887924401778,0.34185085309673746,0.0003248900531036967,0.024335464409981137
Morningside Heights,NTA,2,0.7704274633350754,0.5250539466776262,0.30052010174837285,0.10429412156025068,0.07013183001375041
Morningside Heights,NTA,3,0.48982617843721177,0.4040117028624462,0.4013335996647484,0.12779848541104497,0.06685621206176041
Chinatown,NTA,0,0.5669571070190298,0.5596984447509182,0.27311039074661,0.10065631500834335,0.06653484949412848
Chinatown,NTA,1,0.49925631254410585,0.5003807954144408,0.3019760654734281,0.07692965053398776,0.12071348857814329
Chinatown,NTA,2,-0.049610346423097695,0.44707488406908075,0.4406373099487358,0.051926778486631395,0.060361027495552035
Chinatown,NTA,3,0.291659416328495,0.3868589793236319,0.4231911993545869,0.05494566891094876,0.1350041524108324
Hunts Point,NTA,0,0.9189074848032265,0.2142599826719098,0.23630731103954103,0.5451511362733422,0.004281570015206928
Hunts Point,NTA,1,0.1022510715575492,0.5060367495602303,0.4440268017378594,0.03464233032103287,0.01529411838087731
Hunts Point,NTA,2,0.693537861270429,0.28794714113700604,0.3381012193576535,0.3666228896857452,0.00732874981959524
Hunts Point,NTA,3,0.6721534475668953,0.45197039104022324,0.4885118125371692,0.03852021459873352,0.02099758182387395
East Village,NTA,0,0.5077106027653235,0.3166271237808811,0.5889088222105118,0.09106907139792715,0.0033949826106799484
East Village,NTA,1,0.5163847445639174,0.5203592847200474,0.39176898081719874,0.07831651106561616,0.009555223397137685
East Village,NTA,2,-0.16173413056860397,0.5035555520934168,0.43645815421905787,0.05577025942384821,0.004216034263676954
East Village,NTA,3,-0.03832038309516461,0.4589346073674909,0.3955960992257621,0.1012396933818003,0.04422960002494668
Washington Heights South,NTA,0,0.9373588692620344,0.020411360966572346,0.269785350982827,0.7069916389192669,0.002811649131333852
Washington Heights South,NTA,1,0.711709914801425,0.6510232745504794,0.23037064943263208,0.09858221416429759,0.02002386185259101
Washington Heights South,NTA,2,0.17493178040164625,0.40897428596392676,0.4910383141529333,0.07147908922901129,0.028508310654128614
Washington Heights South,NTA,3,0.727699628261858,0.3359116605147187,0.24927927447497303,0.2666533247870164,0.14815574022329175
East New York (Pennsylvania Ave),NTA,0,0.3802068502449538,0.2793392810083675,0.2919170254645072,0.39032629523824436,0.038417398288880855
East New York (Pennsylvania Ave),NTA,1,0.3816261057530227,0.3919850828320826,0.5468364068244093,0.01572823800918729,0.04545027233432078
East New York (Pennsylvania Ave),NTA,2,0.2547436296643796,0.4962221587787374,0.44728701874225524,0.01534652517155582,0.04114429730745168
East New York (Pennsylvania Ave),NTA,3,-0.0024330602310076443,0.2604107744807138,0.20477057234200738,0.5161658269558608,0.018652826221418225
East Concourse-Concourse Village,NTA,0,0.6610936154453821,0.39156881522470627,0.19430036265183023,0.3964875470917496,0.01764327503171387
East Concourse-Concourse Village,NTA,1,-0.005654003347755676,0.501607537338693,0.45812569257532165,0.03691938119538189,0.0033473888906035186
East Concourse-Concourse Village,NTA,2,0.5425217382931162,0.27744160830653863,0.32635515944866006,0.3872028297328081,0.009000402511993211
East Concourse-Concourse Village,NTA,3,0.5160992099002849,0.3632016031409308,0.4369098597200848,0.0685365046372436,0.1313520325017408
Greenpoint,NTA,0,0.86414396622149,0.48112184954461534,0.3335326979698791,0.1853454524855057,0.0
Greenpoint,NTA,1,-0.05662267782647046,0.42301929012008144,0.4465267435097024,0.1304539663702162,0.0
Greenpoint,NTA,2,-0.13358017733510752,0.4605376688649439,0.4526857598175852,0.08502360950258886,0.0017529618148818338
Greenpoint,NTA,3,0.4523799846754315,0.2407502170415735,0.3548610795922761,0.4043887033661505,0.0
Clinton,NTA,0,0.8510050733872819,0.03343471281766694,0.03667823387207966,0.92515849801645,0.004728555293803413
Clinton,NTA,1,0.16592092252402635,0.4199962550997536,0.5387386405103137,0.010129407321553022,0.031135697068379743
Clinton,NTA,2,0.24083079807954555,0.29485486547917616,0.4993463856179456,0.14505332900602305,0.06074541989685516
Clinton,NTA,3,0.17538403490562993,0.4697555145339588,0.3311034329110481,0.11861945888955651,0.08052159366543649
University Heights-Morris Heights,NTA,0,0.8248097504820775,0.3765550620611397,0.27662052409328086,0.3468244138455795,0.0
University Heights-Morris Heights,NTA,1,-0.23951581347492001,0.48680701396418047,0.4863415919586844,0.026851394077135115,0.0
University Heights-Morris Heights,NTA,2,-0.037930418382666975,0.4897426610422293,0.45835129957382176,0.051906039383948895,0.0
University Heights-Morris Heights,NTA,3,0.610337289787655,0.46448991654549576,0.4199990975263165,0.11551098592818776,0.0
East Tremont,NTA,0,0.705537385931805,0.2891356492747448,0.23442848306022798,0.47643586766502727,0.0
East Tremont,NTA,1,0.022105796712557857,0.5069378612792663,0.4659292447690598,0.027132893951673957,0.0
East Tremont,NTA,2,0.4940942070468398,0.4623888968032621,0.46771317937378587,0.06989792382295192,0.0
East Tremont,NTA,3,0.20871555979581025,0.44921506587469723,0.4469933943371627,0.10379153978814003,0.0
Erasmus,NTA,0,0.765358350868094,0.23581531826910548,0.21257528338429305,0.5516093983466015,0.0
Erasmus,NTA,1,0.32856683026253364,0.5123827879748755,0.47353702303087364,0.014080188994250934,0.0
Erasmus,NTA,2,0.34155564131665195,0.5531450235453396,0.43603987276573336,0.010815103688926953,0.0
Erasmus,NTA,3,0.09705747951418864,0.320595378092412,0.24373819757283408,0.4356664243347539,0.0
Kensington-Ocean Parkway,NTA,0,0.8167482130673945,0.43294186765286613,0.12818215425536322,0.30316612671430965,0.13570985137746105
Kensington-Ocean Parkway,NTA,1,0.16065234453885313,0.4798133602632884,0.45469378705300784,0.04750332417346415,0.017989528510239505
Kensington-Ocean Parkway,NTA,2,0.26641133215268187,0.5174599890995212,0.4550578124408566,0.015243936727316384,0.012238261732305883
Kensington-Ocean Parkway,NTA,3,0.5886124211296209,0.21985521714087342,0.2253004792555405,0.5446389093401326,0.01020539426345352
East Williamsburg,NTA,0,0.7236868380377072,0.3127881996469558,0.23481351883392773,0.4231787569705185,0.02921952454859797
East Williamsburg,NTA,1,0.48271381173918615,0.2915793953637231,0.2538023902547715,0.425205809731142,0.02941240465036322
East Williamsburg,NTA,2,0.148881265445032,0.41697350066866784,0.3883665576120856,0.11876382246215375,0.07589611925709268
East Williamsburg,NTA,3,-0.48856318849281477,0.2838310495517733,0.2856618154626996,0.4109846517109643,0.019522483274562862
Mount Hope,NTA,0,0.5936398018496687,0.34155557580586865,0.3127284026666055,0.3387257716039636,0.006990249923562375
Mount Hope,NTA,1,-0.06692081738395816,0.49466467758241434,0.4548077474050862,0.02762331200546023,0.022904263007039308
Mount Hope,NTA,2,0.6299975809913805,0.18030406764988627,0.21321143041902724,0.5901433229070816,0.01634117902400489
Mount Hope,NTA,3,0.2673904195121959,0.39152689529217266,0.4668399635196298,0.10779156426546348,0.03384157692273392
Gramercy,NTA,0,0.8454254789458375,0.09211330583352695,0.8961503038963444,0.0053659844222284266,0.006370405847900187
Gramercy,NTA,1,0.15221482483073479,0.5994169310509699,0.37238253810313615,0.024701293824505727,0.0034992370213882415
Gramercy,NTA,2,0.6590402463441019,0.3455591037911124,0.38079820137161297,0.2532121950966864,0.020430499740588238
Gramercy,NTA,3,-0.04987259835973168,0.4484918186678869,0.42911138141976723,0.09041922824144259,0.03197757167090333
Longwood,NTA,0,0.8795296761643946,0.23417083554550425,0.22840174388025405,0.5245761788287209,0.01285124174552085
Longwood,NTA,1,0.2510872220396928,0.38439164211384114,0.40935179101788277,0.0268685358607718,0.17938803100750425
Longwood,NTA,2,0.31473418366705697,0.4209706243861814,0.42881101568821733,0.1007888207112702,0.04942953921433117
Longwood,NTA,3,0.4945067258876312,0.4238942871348696,0.4341471900260432,0.09088602650455187,0.051072496334535276
East Harlem North,NTA,0,0.1882672319306622,0.3405819886382639,0.3872901466842296,0.18839490852002994,0.08373295615747663
East Harlem North,NTA,1,0.15480010678992495,0.4226783061814526,0.47396088433542155,0.05405415309209245,0.04930665639103342
East Harlem North,NTA,2,0.012786289194761546,0.43088006202878804,0.3395056337743044,0.1641326185593038,0.06548168563760365
East Harlem North,NTA,3,0.18042910333023432,0.3849294833251634,0.3302790436445071,0.23078970333567878,0.05400176969465074
Washington Heights North,NTA,0,0.9137944658027056,0.43309953004550117,0.07711767068163812,0.48978279927286084,0.0
Washington Heights North,NTA,1,0.7798258188161182,0.47348346539968794,0.290637462792888,0.2358790718074241,0.0
Washington Heights North,NTA,2,0.43547649972388924,0.4393910787844652,0.48735574619829064,0.0732531750172442,0.0
Washington Heights North,NTA,3,0.4772079099014913,0.480428216666899,0.43251372715604747,0.08705805617705345,0.0
