,BoroName,NTAName,Longitude,Latitude
0,Brooklyn,East Williamsburg,-73.947831,40.706812
1,Brooklyn,East Williamsburg,-73.945162,40.719097
2,Brooklyn,East Williamsburg,-73.945783,40.702976
3,Brooklyn,East Williamsburg,-73.940836,40.720195
4,Brooklyn,Fort Greene,-73.969795,40.69344
5,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,-73.992056,40.689488
6,Brooklyn,Brooklyn Heights,-73.992675,40.689883
7,Brooklyn,Brooklyn Heights,-73.991491,40.696791
8,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,-73.987569,40.690251
9,Brooklyn,Fort Greene,-73.969239,40.68965
10,Brooklyn,Bedford-Stuyvesant (West),-73.945377,40.69027
11,Brooklyn,Bedford-Stuyvesant (East),-73.934949,40.6794
12,Brooklyn,Bedford-Stuyvesant (West),-73.955264,40.680972
13,Brooklyn,Bedford-Stuyvesant (East),-73.943295,40.696135
14,Brooklyn,Bedford-Stuyvesant (West),-73.952319,40.695092
15,Brooklyn,Bushwick (West),-73.923621,40.699429
16,Brooklyn,Bushwick (East),-73.909371,40.691476
17,Brooklyn,Bushwick (East),-73.911115,40.699353
18,Brooklyn,South Williamsburg,-73.942323,40.700867
19,Brooklyn,Cypress Hills,-73.87189,40.68174
20,Brooklyn,Bedford-Stuyvesant (West),-73.94498,40.686923
21,Brooklyn,Sunset Park (Central),-74.018179,40.640598
22,Brooklyn,Sunset Park (Central),-74.009731,40.635695
23,Brooklyn,Gravesend (West),-73.993389,40.602183
24,Brooklyn,Bensonhurst,-73.995744,40.613347
25,Brooklyn,Bensonhurst,-73.999659,40.615498
26,Brooklyn,Bath Beach,-74.013562,40.610846
27,Brooklyn,Bath Beach,-74.007528,40.61033
28,Brooklyn,Bensonhurst,-73.993747,40.602168
29,Brooklyn,Coney Island-Sea Gate,-73.968762,40.580004
30,Brooklyn,Brighton Beach,-73.959784,40.581814
31,Brooklyn,Gravesend (South),-73.9608,40.591306
32,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.94078,40.593947
33,Brooklyn,Gravesend (East)-Homecrest,-73.967383,40.605417
34,Brooklyn,Madison,-73.937532,40.600981
35,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.933006,40.600058
36,Brooklyn,Crown Heights (North),-73.930756,40.670654
37,Brooklyn,Crown Heights (North),-73.923162,40.670237
38,Brooklyn,East New York (North),-73.894842,40.669359
39,Brooklyn,East New York (North),-73.895303,40.669142
40,Brooklyn,East New York-New Lots,-73.894063,40.664333
41,Brooklyn,Madison,-73.941684,40.600522
42,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.955863,40.587719
43,Brooklyn,Marine Park-Mill Basin-Bergen Beach,-73.907818,40.619706
44,Brooklyn,Crown Heights (South),-73.932018,40.663624
45,Brooklyn,East New York-City Line,-73.869818,40.673154
46,Brooklyn,East New York (North),-73.888463,40.670312
47,Brooklyn,East New York-New Lots,-73.891114,40.662639
48,Brooklyn,East New York-New Lots,-73.87426,40.669341
49,Brooklyn,East New York (North),-73.897034,40.678279
50,Brooklyn,East New York-New Lots,-73.893066,40.661594
51,Brooklyn,East New York-New Lots,-73.881396,40.666855
52,Brooklyn,East New York-New Lots,-73.889459,40.663368
53,Brooklyn,Flatbush,-73.952576,40.633393
54,Brooklyn,Marine Park-Mill Basin-Bergen Beach,-73.91765,40.624567
55,Brooklyn,Canarsie,-73.91369,40.635384
56,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.941036,40.58395
57,Brooklyn,Williamsburg,-73.960012,40.713715
58,Brooklyn,Clinton Hill,-73.96066,40.690373
59,Brooklyn,Fort Greene,-73.978187,40.693521
60,Brooklyn,Crown Heights (North),-73.933086,40.675242
61,Brooklyn,Crown Heights (North),-73.931144,40.670511
62,Brooklyn,Crown Heights (North),-73.941361,40.677425
63,Brooklyn,Fort Greene,-73.978616,40.687912
64,Queens,Ozone Park (North),-73.866056,40.683101
65,Brooklyn,East New York-City Line,-73.866093,40.678598
66,Brooklyn,Cypress Hills,-73.872171,40.683367
67,Brooklyn,Bedford-Stuyvesant (East),-73.93586,40.687985
68,Brooklyn,Bedford-Stuyvesant (East),-73.937416,40.693049
69,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,-73.9834,40.699894
70,Brooklyn,Clinton Hill,-73.963652,40.690028
71,Brooklyn,Bedford-Stuyvesant (West),-73.946403,40.695417
72,Brooklyn,Prospect Heights,-73.973259,40.677844
73,Brooklyn,Midwood,-73.960355,40.618049
74,Brooklyn,Fort Greene,-73.97272,40.693311
75,Brooklyn,Crown Heights (North),-73.935889,40.675394
76,Brooklyn,East Flatbush-Remsen Village,-73.914073,40.656689
77,Brooklyn,East Flatbush-Erasmus,-73.950978,40.638519
78,Brooklyn,East Flatbush-Remsen Village,-73.92372,40.65631
79,Brooklyn,Brownsville,-73.908771,40.662315
80,Brooklyn,Brownsville,-73.917328,40.668408
81,Brooklyn,Ocean Hill,-73.903579,40.677807
82,Brooklyn,Ocean Hill,-73.917047,40.671352
83,Brooklyn,Ocean Hill,-73.913731,40.675194
84,Brooklyn,Brownsville,-73.907183,40.656156
85,Brooklyn,Brownsville,-73.902754,40.665323
86,Brooklyn,East New York (North),-73.891841,40.669946
87,Brooklyn,East New York (North),-73.881381,40.671489
88,Brooklyn,East New York-City Line,-73.869618,40.673053
89,Brooklyn,Midwood,-73.96486,40.624876
90,Brooklyn,Borough Park,-73.99297,40.634325
91,Brooklyn,Greenpoint,-73.946142,40.731627
92,Brooklyn,Greenpoint,-73.954194,40.730445
93,Brooklyn,East Williamsburg,-73.940148,40.715978
94,Brooklyn,Bedford-Stuyvesant (East),-73.935251,40.679686
95,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,-73.982605,40.698276
96,Brooklyn,Fort Greene,-73.979409,40.693423
97,Brooklyn,Windsor Terrace-South Slope,-73.971993,40.649777
98,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,-73.983219,40.699683
99,Brooklyn,South Williamsburg,-73.964613,40.703429
100,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,-74.002806,40.684601
101,Brooklyn,Bedford-Stuyvesant (East),-73.930369,40.688998
102,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,-73.990414,40.693351
103,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,-73.99034,40.693501
104,Brooklyn,East Williamsburg,-73.94409,40.713269
105,Brooklyn,Bushwick (East),-73.911676,40.700173
106,Brooklyn,Gravesend (South),-73.990466,40.588817
107,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,-74.007905,40.674756
108,Brooklyn,Bedford-Stuyvesant (East),-73.93257,40.683856
109,Brooklyn,Spring Creek-Starrett City,-73.878351,40.643037
110,Brooklyn,East New York-New Lots,-73.89319,40.662154
111,Brooklyn,East New York (North),-73.895934,40.671623
112,Brooklyn,Highland Park-Cypress Hills Cemeteries (South),-73.886896,40.683248
113,Brooklyn,Coney Island-Sea Gate,-74.003183,40.577118
114,Brooklyn,Flatbush,-73.955667,40.640684
115,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,-73.966441,40.632357
116,Brooklyn,Prospect Lefferts Gardens-Wingate,-73.939473,40.656373
117,Brooklyn,Prospect Lefferts Gardens-Wingate,-73.939755,40.657552
118,Brooklyn,Clinton Hill,-73.968818,40.687548
119,Brooklyn,Clinton Hill,-73.968627,40.686575
120,Brooklyn,Cypress Hills,-73.900058,40.677152
121,Brooklyn,Bushwick (West),-73.923794,40.699773
122,Brooklyn,Bushwick (West),-73.919677,40.703963
123,Brooklyn,Gravesend (East)-Homecrest,-73.960923,40.598256
124,Brooklyn,Gravesend (East)-Homecrest,-73.96055,40.591887
125,Brooklyn,East New York (North),-73.898345,40.668983
126,Brooklyn,Brownsville,-73.911167,40.669696
127,Brooklyn,Brownsville,-73.908938,40.662256
128,Brooklyn,Bushwick (West),-73.925789,40.697734
129,Brooklyn,Brownsville,-73.909341,40.663833
130,Brooklyn,Brownsville,-73.922789,40.666795
131,Brooklyn,Brownsville,-73.916284,40.669843
132,Brooklyn,Brownsville,-73.922916,40.666923
133,Brooklyn,Ocean Hill,-73.911084,40.676009
134,Brooklyn,Gravesend (East)-Homecrest,-73.974033,40.590411
135,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,-73.978716,40.684438
136,Brooklyn,Bedford-Stuyvesant (East),-73.935475,40.68352
137,Brooklyn,Brownsville,-73.89945,40.659093
138,Brooklyn,East New York (North),-73.896655,40.675888
139,Brooklyn,East New York-New Lots,-73.892958,40.661978
140,Brooklyn,East New York-City Line,-73.874212,40.672343
141,Brooklyn,Bedford-Stuyvesant (East),-73.94145,40.679872
142,Brooklyn,East New York (North),-73.898629,40.668794
143,Brooklyn,Spring Creek-Starrett City,-73.884769,40.650411
144,Brooklyn,Coney Island-Sea Gate,-73.971802,40.579549
145,Brooklyn,Bedford-Stuyvesant (East),-73.941464,40.686009
146,Brooklyn,Dyker Heights,-74.007649,40.620326
147,Brooklyn,Sunset Park (East)-Borough Park (West),-74.00344,40.641257
148,Brooklyn,East Flatbush-Remsen Village,-73.916387,40.649712
149,Brooklyn,East Flatbush-Rugby,-73.922408,40.646854
150,Brooklyn,Cypress Hills,-73.874208,40.689139
151,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,-74.003843,40.682848
152,Brooklyn,Crown Heights (North),-73.953031,40.676995
153,Brooklyn,Dyker Beach Park,-74.012033,40.612805
154,Brooklyn,East New York-New Lots,-73.88869,40.663701
155,Brooklyn,East New York-City Line,-73.862633,40.6691
156,Brooklyn,Prospect Park,-73.971863,40.650433
157,Brooklyn,Mapleton-Midwood (West),-73.978426,40.616883
158,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,-73.966847,40.632014
159,Brooklyn,Mapleton-Midwood (West),-73.975824,40.625952
160,Brooklyn,Bath Beach,-73.997572,40.598826
161,Brooklyn,East Flatbush-Rugby,-73.9307,40.651642
162,Brooklyn,East Flatbush-Erasmus,-73.94661,40.651223
163,Brooklyn,East Flatbush-Erasmus,-73.952472,40.651347
164,Brooklyn,Prospect Lefferts Gardens-Wingate,-73.956798,40.655077
165,Brooklyn,East Flatbush-Rugby,-73.93028,40.65201
166,Brooklyn,East Flatbush-Remsen Village,-73.919817,40.652976
167,Brooklyn,Bedford-Stuyvesant (East),-73.930958,40.691943
168,Brooklyn,Williamsburg,-73.955288,40.710158
169,Brooklyn,Bedford-Stuyvesant (West),-73.951101,40.68622
170,Brooklyn,Brighton Beach,-73.962712,40.577448
171,Brooklyn,Madison,-73.951317,40.599671
172,Brooklyn,Brownsville,-73.912672,40.655906
173,Brooklyn,Brownsville,-73.915513,40.661314
174,Brooklyn,East Williamsburg,-73.943959,40.711355
175,Brooklyn,Bushwick (West),-73.926692,40.701175
176,Brooklyn,Gravesend (South),-73.960617,40.587207
177,Brooklyn,East Flatbush-Erasmus,-73.948745,40.640863
178,Brooklyn,Bay Ridge,-74.022837,40.629253
179,Brooklyn,Crown Heights (North),-73.924674,40.673767
180,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.940136,40.578042
181,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.939918,40.578065
182,Brooklyn,Bedford-Stuyvesant (West),-73.958729,40.682873
183,Brooklyn,South Williamsburg,-73.966451,40.705131
184,Brooklyn,Bedford-Stuyvesant (West),-73.94305,40.680109
185,Brooklyn,Flatlands,-73.928474,40.632579
186,Brooklyn,Flatlands,-73.928607,40.632745
187,Brooklyn,Bedford-Stuyvesant (East),-73.927884,40.692436
188,Brooklyn,Madison,-73.955757,40.610388
189,Brooklyn,Canarsie,-73.895992,40.652148
190,Brooklyn,Canarsie,-73.894349,40.650683
191,Brooklyn,Canarsie,-73.897333,40.653357
192,Brooklyn,Crown Heights (South),-73.942503,40.665219
193,Brooklyn,Gravesend (West),-73.986715,40.605906
194,Brooklyn,Mapleton-Midwood (West),-73.979321,40.615713
195,Brooklyn,Coney Island-Sea Gate,-74.000161,40.577405
196,Brooklyn,Coney Island-Sea Gate,-73.985113,40.576662
197,Brooklyn,Gravesend (West),-73.993732,40.593323
198,Brooklyn,Mapleton-Midwood (West),-73.987047,40.621797
199,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.952673,40.577013
200,Brooklyn,Gravesend (East)-Homecrest,-73.9665,40.605899
201,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.939647,40.578166
202,Brooklyn,Gravesend (East)-Homecrest,-73.961344,40.598441
203,Brooklyn,Bedford-Stuyvesant (East),-73.917811,40.685634
204,Brooklyn,Prospect Lefferts Gardens-Wingate,-73.946947,40.65571
205,Brooklyn,Canarsie,-73.893671,40.637222
206,Brooklyn,Canarsie,-73.891334,40.635428
207,Brooklyn,Bay Ridge,-74.030853,40.623675
208,Brooklyn,Bedford-Stuyvesant (East),-73.924224,40.679086
209,Brooklyn,Bedford-Stuyvesant (East),-73.929658,40.684194
210,Brooklyn,East New York (North),-73.89558,40.669397
211,Brooklyn,Bedford-Stuyvesant (East),-73.923873,40.689149
212,Brooklyn,Crown Heights (North),-73.93036,40.675091
213,Brooklyn,Gravesend (West),-73.998526,40.596933
214,Brooklyn,East Williamsburg,-73.942431,40.702077
215,Brooklyn,Flatlands,-73.927463,40.625676
216,Brooklyn,Gravesend (East)-Homecrest,-73.963373,40.59814
217,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,-73.970797,40.646705
218,Brooklyn,East Williamsburg,-73.943139,40.706365
219,Brooklyn,Bedford-Stuyvesant (West),-73.94661,40.695747
220,Brooklyn,Flatlands,-73.933523,40.632603
221,Brooklyn,Green-Wood Cemetery,-74.000564,40.654359
222,Brooklyn,Crown Heights (North),-73.927567,40.674942
223,Brooklyn,Crown Heights (South),-73.942344,40.666948
224,Brooklyn,Crown Heights (South),-73.945791,40.664328
225,Brooklyn,Sunset Park (East)-Borough Park (West),-73.990731,40.643399
226,Brooklyn,East Flatbush-Rugby,-73.920933,40.652691
227,Brooklyn,East Flatbush-Rugby,-73.921221,40.652604
228,Brooklyn,Madison,-73.935376,40.601617
229,Brooklyn,Prospect Lefferts Gardens-Wingate,-73.931519,40.661104
230,Brooklyn,Borough Park,-73.986584,40.640896
231,Brooklyn,Prospect Lefferts Gardens-Wingate,-73.938439,40.662257
232,Brooklyn,East Flatbush-Erasmus,-73.946817,40.655532
233,Brooklyn,East Flatbush-Remsen Village,-73.919855,40.652542
234,Brooklyn,Bensonhurst,-73.98757,40.607791
235,Brooklyn,Bensonhurst,-73.987436,40.607649
236,Brooklyn,Gravesend (West),-73.998161,40.597025
237,Brooklyn,Coney Island-Sea Gate,-74.002376,40.573414
238,Brooklyn,Borough Park,-73.977428,40.630722
239,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,-74.012367,40.67768
240,Brooklyn,East New York-New Lots,-73.882912,40.666209
241,Brooklyn,Flatlands,-73.926435,40.613486
242,Brooklyn,East Williamsburg,-73.944205,40.712844
243,Brooklyn,Williamsburg,-73.950506,40.721549
244,Brooklyn,East Williamsburg,-73.944685,40.716913
245,Brooklyn,East New York-New Lots,-73.890925,40.662872
246,Brooklyn,Marine Park-Mill Basin-Bergen Beach,-73.911037,40.61715
247,Brooklyn,Flatlands,-73.943814,40.629351
248,Brooklyn,Gravesend (East)-Homecrest,-73.961716,40.60711
249,Brooklyn,Brownsville,-73.906946,40.656259
250,Brooklyn,East Flatbush-Remsen Village,-73.912613,40.655624
251,Brooklyn,Flatbush,-73.958026,40.635135
252,Brooklyn,Fort Greene,-73.97613,40.693448
253,Brooklyn,Bedford-Stuyvesant (East),-73.922993,40.684719
254,Brooklyn,Bedford-Stuyvesant (East),-73.923489,40.684901
255,Brooklyn,Bay Ridge,-74.023266,40.634427
256,Brooklyn,Crown Heights (North),-73.947244,40.671385
257,Brooklyn,Crown Heights (North),-73.950556,40.67159
258,Brooklyn,Bedford-Stuyvesant (West),-73.950232,40.680501
259,Brooklyn,Bedford-Stuyvesant (West),-73.946812,40.678662
260,Brooklyn,Mapleton-Midwood (West),-73.964095,40.617482
261,Brooklyn,Bedford-Stuyvesant (West),-73.943398,40.680301
262,Brooklyn,Bedford-Stuyvesant (West),-73.947848,40.69022
263,Brooklyn,Bedford-Stuyvesant (West),-73.949546,40.681778
264,Brooklyn,Park Slope,-73.978826,40.670352
265,Brooklyn,Windsor Terrace-South Slope,-73.973081,40.653628
266,Brooklyn,Windsor Terrace-South Slope,-73.972706,40.652329
267,Brooklyn,Crown Heights (North),-73.941822,40.671261
268,Brooklyn,Crown Heights (North),-73.941717,40.671086
269,Brooklyn,Windsor Terrace-South Slope,-73.977268,40.659642
270,Brooklyn,East Flatbush-Remsen Village,-73.920126,40.653067
271,Brooklyn,Sunset Park (West),-73.9954,40.659551
272,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,-74.008003,40.681424
273,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,-74.00644,40.682951
274,Brooklyn,Crown Heights (North),-73.938919,40.67093
275,Brooklyn,Crown Heights (North),-73.949887,40.677383
276,Brooklyn,Crown Heights (North),-73.947377,40.672638
277,Brooklyn,Crown Heights (North),-73.947215,40.674402
278,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,-73.972533,40.632788
279,Brooklyn,Bedford-Stuyvesant (East),-73.937533,40.679944
280,Brooklyn,Bedford-Stuyvesant (East),-73.921761,40.678587
281,Brooklyn,Bushwick (East),-73.916549,40.695223
282,Brooklyn,Bedford-Stuyvesant (East),-73.941519,40.69999
283,Brooklyn,Bushwick (West),-73.92244,40.700926
284,Brooklyn,Dyker Beach Park,-74.013446,40.611226
285,Brooklyn,East Flatbush-Remsen Village,-73.919878,40.645352
286,Brooklyn,Green-Wood Cemetery,-73.995914,40.658832
287,Brooklyn,Bensonhurst,-73.997424,40.612087
288,Brooklyn,Bensonhurst,-73.990553,40.618626
289,Brooklyn,Bensonhurst,-73.989276,40.619896
290,Brooklyn,Gravesend (West),-73.985026,40.596741
291,Brooklyn,Bensonhurst,-73.982904,40.612582
292,Brooklyn,Bath Beach,-74.006211,40.603733
293,Brooklyn,Bath Beach,-74.006413,40.604125
294,Brooklyn,East Williamsburg,-73.94268,40.704719
295,Brooklyn,East Williamsburg,-73.94233,40.702599
296,Brooklyn,Bushwick (West),-73.922133,40.698584
297,Brooklyn,Fort Greene,-73.970845,40.684787
298,Brooklyn,East Williamsburg,-73.944342,40.714804
299,Brooklyn,East Williamsburg,-73.943041,40.706872
300,Brooklyn,Crown Heights (North),-73.955756,40.677031
301,Brooklyn,Crown Heights (North),-73.947379,40.671568
302,Brooklyn,Gravesend (East)-Homecrest,-73.960206,40.607873
303,Brooklyn,Borough Park,-73.99456,40.635513
304,Brooklyn,Dyker Heights,-74.016339,40.625992
305,Brooklyn,Crown Heights (North),-73.9419,40.671431
306,Brooklyn,Brighton Beach,-73.953063,40.577096
307,Brooklyn,Coney Island-Sea Gate,-73.991329,40.573411
308,Brooklyn,Canarsie,-73.918501,40.632566
309,Brooklyn,Gravesend (West),-73.976858,40.596654
310,Brooklyn,Gravesend (East)-Homecrest,-73.961605,40.605629
311,Brooklyn,Midwood,-73.954045,40.611007
312,Brooklyn,Gravesend (East)-Homecrest,-73.961671,40.6027
313,Brooklyn,Gravesend (South),-73.960486,40.587057
314,Brooklyn,Fort Greene,-73.976988,40.689829
315,Brooklyn,Sunset Park (East)-Borough Park (West),-74.003475,40.640902
316,Brooklyn,Crown Heights (North),-73.96042,40.672997
317,Brooklyn,Bedford-Stuyvesant (East),-73.937911,40.681817
318,Brooklyn,Windsor Terrace-South Slope,-73.97381,40.656141
319,Brooklyn,Coney Island-Sea Gate,-73.967438,40.581719
320,Brooklyn,Bedford-Stuyvesant (East),-73.929003,40.684141
321,Brooklyn,Bedford-Stuyvesant (East),-73.938214,40.68334
322,Brooklyn,Bedford-Stuyvesant (East),-73.937739,40.683136
323,Brooklyn,East Flatbush-Farragut,-73.931603,40.642072
324,Brooklyn,East Flatbush-Farragut,-73.929812,40.64219
325,Brooklyn,Sunset Park (Central),-74.003389,40.641907
326,Brooklyn,Clinton Hill,-73.964449,40.682893
327,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,-74.005725,40.673996
328,Brooklyn,East Williamsburg,-73.943862,40.711916
329,Brooklyn,East Flatbush-Rugby,-73.929891,40.648377
330,Brooklyn,Borough Park,-73.99456,40.636573
331,Brooklyn,Borough Park,-73.983811,40.63945
332,Brooklyn,Brooklyn Heights,-73.991147,40.691404
333,Brooklyn,Marine Park-Mill Basin-Bergen Beach,-73.917151,40.619846
334,Brooklyn,East New York-City Line,-73.87029,40.668213
335,Brooklyn,East New York-City Line,-73.86639,40.673513
336,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,-73.96291,40.634243
337,Brooklyn,Flatbush,-73.957647,40.633125
338,Brooklyn,Bay Ridge,-74.040431,40.621272
339,Brooklyn,Mapleton-Midwood (West),-73.975638,40.620603
340,Brooklyn,Bedford-Stuyvesant (West),-73.952149,40.691358
341,Brooklyn,Sunset Park (Central),-74.010037,40.645257
342,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,-73.975966,40.626089
343,Brooklyn,Park Slope,-73.976815,40.681641
344,Brooklyn,Mapleton-Midwood (West),-73.978185,40.616446
345,Brooklyn,Bedford-Stuyvesant (East),-73.929151,40.679069
346,Brooklyn,Crown Heights (North),-73.936848,40.670986
347,Brooklyn,Bedford-Stuyvesant (West),-73.959062,40.685306
348,Brooklyn,Bedford-Stuyvesant (East),-73.943514,40.696366
349,Brooklyn,Bedford-Stuyvesant (West),-73.943799,40.68222
350,Brooklyn,Flatlands,-73.927911,40.625954
351,Brooklyn,Brownsville,-73.910756,40.669352
352,Brooklyn,Gravesend (West),-73.985418,40.598253
353,Brooklyn,Flatbush (West)-Ditmas Park-Parkville,-73.962337,40.63435
354,Brooklyn,Bedford-Stuyvesant (West),-73.947824,40.686594
355,Brooklyn,East Williamsburg,-73.948293,40.706486
356,Brooklyn,East Williamsburg,-73.940469,40.717989
357,Brooklyn,Gravesend (West),-73.984361,40.605559
358,Brooklyn,East Williamsburg,-73.947964,40.704588
359,Brooklyn,Sunset Park (West),-74.014009,40.645435
360,Brooklyn,Sunset Park (West),-74.00944,40.646069
361,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.950186,40.588344
362,Brooklyn,Brownsville,-73.917282,40.669001
363,Brooklyn,Bedford-Stuyvesant (West),-73.957709,40.692501
364,Brooklyn,Crown Heights (South),-73.961814,40.669845
365,Brooklyn,Clinton Hill,-73.965149,40.686721
366,Brooklyn,East Williamsburg,-73.947936,40.705835
367,Brooklyn,Gravesend (East)-Homecrest,-73.970564,40.590584
368,Brooklyn,Bay Ridge,-74.023068,40.614278
369,Brooklyn,Bedford-Stuyvesant (East),-73.929036,40.679429
370,Brooklyn,Bensonhurst,-73.998583,40.615074
371,Brooklyn,Sunset Park (West),-74.010548,40.645003
372,Brooklyn,Marine Park-Plumb Island,-73.90241,40.591263
373,Brooklyn,Flatlands,-73.918113,40.626179
374,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.938453,40.584041
375,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.950593,40.583974
376,Brooklyn,Windsor Terrace-South Slope,-73.980072,40.647406
377,Brooklyn,Prospect Heights,-73.968651,40.67791
378,Brooklyn,Prospect Lefferts Gardens-Wingate,-73.961785,40.663122
379,Brooklyn,Prospect Lefferts Gardens-Wingate,-73.962194,40.662591
380,Brooklyn,Crown Heights (South),-73.950623,40.669409
381,Brooklyn,Midwood,-73.953775,40.611102
382,Brooklyn,Bushwick (East),-73.915132,40.696653
383,Brooklyn,Bay Ridge,-74.028574,40.629802
384,Brooklyn,Brighton Beach,-73.954367,40.577476
385,Brooklyn,Marine Park-Mill Basin-Bergen Beach,-73.924027,40.611456
386,Brooklyn,Dyker Heights,-74.013695,40.614058
387,Brooklyn,Gravesend (West),-73.974824,40.596876
388,Brooklyn,Madison,-73.953765,40.610509
389,Brooklyn,Bay Ridge,-74.032014,40.620879
390,Brooklyn,Borough Park,-73.990095,40.633891
391,Brooklyn,South Williamsburg,-73.961675,40.698697
392,Brooklyn,Windsor Terrace-South Slope,-73.982876,40.657561
393,Brooklyn,Crown Heights (North),-73.950047,40.676825
394,Brooklyn,Park Slope,-73.970879,40.67415
395,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,-73.997877,40.67846
396,Brooklyn,East Williamsburg,-73.94443,40.714253
397,Brooklyn,Kensington,-73.979376,40.643121
398,Brooklyn,Coney Island-Sea Gate,-73.997674,40.572634
399,Brooklyn,Midwood,-73.945827,40.621833
400,Brooklyn,Brighton Beach,-73.953406,40.579002
401,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.953287,40.579531
402,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.932432,40.584319
403,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.942921,40.583814
404,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.936384,40.600951
405,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.933517,40.60022
406,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.949751,40.588545
407,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.940848,40.595706
408,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.9413,40.598068
409,Brooklyn,Madison,-73.951834,40.59941
410,Brooklyn,Gravesend (South),-73.970851,40.590397
411,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,-73.941182,40.59607
412,Brooklyn,Kensington,-73.976071,40.644311
413,Brooklyn,Kensington,-73.977104,40.643687
414,Brooklyn,Bay Ridge,-74.03582,40.612167
415,Brooklyn,East Williamsburg,-73.94514,40.718569
416,Brooklyn,Barren Island-Floyd Bennett Field,-73.91289,40.601209
417,Brooklyn,Brighton Beach,-73.954496,40.582921
418,Brooklyn,Borough Park,-73.986103,40.640422
419,Brooklyn,Crown Heights (North),-73.947614,40.670118
420,Brooklyn,Coney Island-Sea Gate,-73.999319,40.573017
421,Brooklyn,Gravesend (East)-Homecrest,-73.960238,40.587605
422,Brooklyn,Gravesend (South),-73.974046,40.588939
423,Brooklyn,Gravesend (South),-73.974016,40.585704
424,Brooklyn,Park Slope,-73.98068,40.676262
425,Brooklyn,Clinton Hill,-73.96896,40.689225
426,Brooklyn,Coney Island-Sea Gate,-74.001583,40.574844
427,Brooklyn,Coney Island-Sea Gate,-73.992835,40.575661
428,Brooklyn,Bedford-Stuyvesant (East),-73.929473,40.679369
429,Brooklyn,Crown Heights (North),-73.939516,40.67113
430,Brooklyn,Brooklyn Heights,-73.994691,40.690438
431,Brooklyn,Bedford-Stuyvesant (East),-73.940808,40.682712
432,Brooklyn,Crown Heights (North),-73.933932,40.670659
433,Brooklyn,Marine Park-Plumb Island,-73.925237,40.593096
434,Brooklyn,Marine Park-Plumb Island,-73.927339,40.595005
435,Brooklyn,Marine Park-Plumb Island,-73.923799,40.591804
436,Brooklyn,Sunset Park (Central),-74.00649,40.648619
437,Brooklyn,Bedford-Stuyvesant (East),-73.93049,40.69221
438,Brooklyn,Bedford-Stuyvesant (East),-73.940889,40.696247
439,Brooklyn,Borough Park,-73.992414,40.635279
